provider,source_id,display_zoom,source_zoom,x,y,base_tile_url,panorama_tile_url,width,height,coverage_pixel_count,total_pixel_count,coverage_ratio,base_sha256,panorama_sha256,base_output_path,panorama_output_path,mask_output_path,metadata_path,fetched_at
naver_panorama_raster,naver_panorama_overlay_tiles_png,16,16,55882,25377,https://map.pstatic.net/nrb/styles/basic/1778829614/16/55882/25377.png?mt=bg.ol.ts.lko,https://map.pstatic.net/nrb/styles/basic/1778829614/16/55882/25377.png?mt=bg.ol.ts.pr.lko,256,256,189,65536,0.0028839111328125,d9232ade36858d6cf93b5c5e25488ce2007db32c075dfbdadddc79614db4202c,6317151c04220b9f36dc6dae1bf9c8cf20f640157fbd71c06903075bb1993e1e,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/base_tiles/16/55882/25377.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/panorama_tiles/16/55882/25377.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/mask_tiles/16/55882/25377.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/tile_metadata/16/55882/25377.json,2026-05-21T01:52:54+00:00
naver_panorama_raster,naver_panorama_overlay_tiles_png,16,16,55882,25378,https://map.pstatic.net/nrb/styles/basic/1778829614/16/55882/25378.png?mt=bg.ol.ts.lko,https://map.pstatic.net/nrb/styles/basic/1778829614/16/55882/25378.png?mt=bg.ol.ts.pr.lko,256,256,4233,65536,0.0645904541015625,ecdae8f593819a99b1dd4288d5bc1402da92eb41b9470b860cda80fdbcf3adec,9d2a1ea479694302378a11bd106884c90c38cc3f559eb55101fc3dac137b0b14,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/base_tiles/16/55882/25378.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/panorama_tiles/16/55882/25378.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/mask_tiles/16/55882/25378.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/tile_metadata/16/55882/25378.json,2026-05-21T01:52:55+00:00
naver_panorama_raster,naver_panorama_overlay_tiles_png,16,16,55882,25379,https://map.pstatic.net/nrb/styles/basic/1778829614/16/55882/25379.png?mt=bg.ol.ts.lko,https://map.pstatic.net/nrb/styles/basic/1778829614/16/55882/25379.png?mt=bg.ol.ts.pr.lko,256,256,1623,65536,0.0247650146484375,e38ab9a4c97bdde13efc5bab9e3afeab8036e6bd274f4320716a687a4e19ecb9,55c619c7976ce1d7f2e17d73c6d66476738d9fbeef1767a1a265df2fcc948a66,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/base_tiles/16/55882/25379.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/panorama_tiles/16/55882/25379.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/mask_tiles/16/55882/25379.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/tile_metadata/16/55882/25379.json,2026-05-21T01:52:55+00:00
naver_panorama_raster,naver_panorama_overlay_tiles_png,16,16,55883,25377,https://map.pstatic.net/nrb/styles/basic/1778829614/16/55883/25377.png?mt=bg.ol.ts.lko,https://map.pstatic.net/nrb/styles/basic/1778829614/16/55883/25377.png?mt=bg.ol.ts.pr.lko,256,256,3663,65536,0.0558929443359375,6f8a3e13cc0fb5371b1422130d6da40cca4adf4ddee037e52bdec7797be342fa,bcf2a20665d5434fe70e26909749c35533c0cf5b5544f10dcc0b0ab8527a9ae0,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/base_tiles/16/55883/25377.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/panorama_tiles/16/55883/25377.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/mask_tiles/16/55883/25377.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/tile_metadata/16/55883/25377.json,2026-05-21T01:52:56+00:00
naver_panorama_raster,naver_panorama_overlay_tiles_png,16,16,55883,25378,https://map.pstatic.net/nrb/styles/basic/1778829614/16/55883/25378.png?mt=bg.ol.ts.lko,https://map.pstatic.net/nrb/styles/basic/1778829614/16/55883/25378.png?mt=bg.ol.ts.pr.lko,256,256,3352,65536,0.0511474609375,fcd36d842e51c225f439381c78d61f11f5852049650ad7b192933946baacb57a,e4fa05f7531c04de1ce448102ee1aaea49826e6c06fc91f2ee66f7553dc34008,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/base_tiles/16/55883/25378.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/panorama_tiles/16/55883/25378.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/mask_tiles/16/55883/25378.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/tile_metadata/16/55883/25378.json,2026-05-21T01:52:56+00:00
naver_panorama_raster,naver_panorama_overlay_tiles_png,16,16,55883,25379,https://map.pstatic.net/nrb/styles/basic/1778829614/16/55883/25379.png?mt=bg.ol.ts.lko,https://map.pstatic.net/nrb/styles/basic/1778829614/16/55883/25379.png?mt=bg.ol.ts.pr.lko,256,256,5034,65536,0.076812744140625,f2d87d55d379e50ff1424ce87200da2c5505dc7e63e5614ceb83ed40c620c8b0,90d0233fcc11409138b00c24d7ee70b6e42a90100abb4032f569ac632e1e7a6d,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/base_tiles/16/55883/25379.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/panorama_tiles/16/55883/25379.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/mask_tiles/16/55883/25379.png,/data/zicheng/2026_global_street_view_coverage/cross_source_svi_coverage/data/raw/naver_panorama_raster/seoul_city_hall_naver_panorama_raster/tile_metadata/16/55883/25379.json,2026-05-21T01:52:57+00:00
